symbol,last_updated,country,region,name,exchange,currency,data_source,industry,sector,market_cap,revenue,profit_margin,operating_margin,return_on_equity,return_on_assets,forward_pe,trailing_pe,price_to_sales,price_to_book,enterprise_value,employees,website,revenue_annual,operating_income,net_income,ebitda,gross_profit,fiscal_year_end,total_assets,total_debt,total_equity,cash,current_assets,current_liabilities,current_ratio
TNET,2025-03-21T10:54:12.104231,Belgium,Europe,"TriNet Group, Inc.",NYQ,USD,"investpy, Yahoo Finance",Staffing & Employment Services,Industrials,3905746688.0,4989000192.0,0.034679998,-0.010299999,2.35374,0.03968,14.6037035,22.991253,0.7828716,56.61163,4567742464.0,364300.0,https://www.trinet.com,5053000000.0,288000000.0,173000000.0,374000000.0,952000000.0,2024-12-31,4119000000.0,1022000000.0,,360000000.0,3180000000.0,2981000000.0,1.0667561221066757
CELGUSD,2025-03-21T10:54:13.476906,Switzerland,Europe,Celgene,Unknown,USD,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDCL,2025-03-21T10:54:13.619277,France,Europe,Medincell,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRGE,2025-03-21T10:54:12.478991,United Kingdom,Europe,Blackrock Europe,YHD,GBP,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
SBBd,2025-03-21T10:54:14.106581,Sweden,Europe,Samhallsbyggnadsbolaget I D,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMDG,2025-03-21T10:54:12.780114,Austria,Europe,Leverage Shares 2X Long AMD Dai,NGM,USD,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
VBSN,2025-03-21T10:54:14.471433,Switzerland,Europe,IVF Hartmann Holding AG,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VONN,2025-03-21T10:54:14.455432,Switzerland,Europe,Vontobel Holding,Unknown,CHF,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBD,2025-03-21T10:54:13.556068,Ireland,Europe,Fbd Holdings,NMS,EUR,"investpy, Yahoo Finance",Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,
LNT,2025-03-21T10:54:13.476906,Germany,Europe,Alliant Energy Corporation,NMS,USD,"investpy, Yahoo Finance",Utilities - Regulated Electric,Utilities,16312776704.0,3980999936.0,0.17332001,-0.3125,0.10014,0.02645,19.674923,23.624535,4.097658,2.3290331,26848800768.0,2998.0,https://www.alliantenergy.com,3981000000.0,886000000.0,690000000.0,1797000000.0,1780000000.0,2024-12-31,22714000000.0,10406000000.0,,81000000.0,1184000000.0,2715000000.0,0.43609576427255986
DPWGnEUR,2025-03-21T10:54:14.992189,Switzerland,Europe,Deutsche Post,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N55,2025-03-21T10:54:15.007781,Sweden,Europe,News55,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNT,2025-03-21T10:54:13.996858,United Kingdom,Europe,Senstar Technologies Corporatio,NGM,USD,"investpy, Yahoo Finance",Security & Protection Services,Industrials,80885704.0,34455000.0,0.042519998,0.18802,0.03957,0.03383,,69.4,2.3475752,2.138016,62023656.0,136.0,https://senstar.com,32792000.0,-1265000.0,-1289000.0,-255000.0,18848000.0,2023-12-31,50266000.0,877000.0,,14806000.0,34339000.0,10064000.0,3.41206279809221
ALPJT,2025-03-21T10:54:15.545824,France,Europe,Poujoulat,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMO1V,2025-03-21T10:54:15.498771,Finland,Europe,Marimekko Oyj,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABGV,2025-03-21T10:54:15.545824,Austria,Europe,Porr AG,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWG,2025-03-21T10:54:14.566114,United Kingdom,Europe,Multi Ways Holdings Limited,ASE,USD,"investpy, Yahoo Finance",Rental & Leasing Services,Industrials,9639036.0,35736000.0,0.185,0.03832,0.34370998,0.020399999,,1.2573913,0.26972902,0.4113798,33005928.0,92.0,https://www.multiways.com.sg,36016000.0,-3056000.0,1789000.0,4564000.0,8650000.0,2023-12-31,58001000.0,12766000.0,,7073000.0,52381000.0,31478000.0,1.6640510832962705
VNVsdb,2025-03-21T10:54:16.020457,Sweden,Europe,Vostok New Ventures,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLASb,2025-03-21T10:54:15.626834,Sweden,Europe,Clas Ohlson B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALKKO,2025-03-21T10:54:15.972887,France,Europe,Kko Intl,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VBGb,2025-03-21T10:54:16.381966,Sweden,Europe,VBG GROUP B,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMOTECb,2025-03-21T10:54:16.365953,Sweden,Europe,Scandinavian ChemoTech,Unknown,SEK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDAL,2025-03-21T10:54:16.522908,France,Europe,Medasys,Unknown,EUR,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QEC,2025-03-21T10:54:16.381966,Norway,Europe,Questerre Energy Corporation,Unknown,NOK,investpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBA,2025-03-21T10:54:15.925887,Italy,Europe,Invesco DB Agriculture Fund,PCX,USD,"investpy, Yahoo Finance",Unknown,Unknown,742440000.0,,,,,,,11.359797,,1.5908687,,,,,,,,,,,,,,,,
